fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;target
6.813509352692794;0.3427670849123642;0.27854037410771176;6.5103573246255415;0.04985403741077118;216.65015163695062;419.0228250308318;0.9951264100378967;3.3258385035691527;0.6371459625892288;10.64270187053856;3
7.176165754043625;0.2764840835258869;0.3825388584681208;0.9091783758664909;0.042632864965340356;21.210954988446787;104.02738747111697;0.9913675795823705;3.2909770580059923;0.3788675081215244;11.650777169362417;3
8.054624551151703;0.3183154548167477;0.41182081837172335;1.0974195466753647;0.03510321813298541;18.70107271099514;97.75268177748785;0.9911584227259163;3.219863726811529;0.3328529997015775;12.236416367434469;3
5.921301935564948;0.22327549007483147;0.24986117617959555;6.225466650177081;0.03967592158802696;83.86117617959556;173.8819997526562;0.9959101125632297;3.247869806443505;0.42013882382040446;8.993058808979779;3
6.024093895436934;0.23439765261407663;0.3895788735266898;1.9313427319414607;0.041325164249031376;15.644460033254376;110.12046947718467;0.9914680704215777;3.440362441825226;0.43;11.307835682985365;3
10.56103095550985;0.2559319102335148;0.3396614729700881;9.227139816468377;0.0394745143826309;12.983073648504405;126.16945569520736;0.9985762838898811;2.990507790544868;0.535593383203603;9.527120598443235;3
7.629996185264247;0.4774997080559372;0.3349998832223749;2.6500027248112525;0.058499980537062485;43.00002335552502;174.49998053706247;0.9968240000622814;3.287000147918325;0.39800004671105005;8.34999961074125;3
8.732541314447431;0.537277666855501;0.37360941416430316;3.756822719547687;0.06504141212464548;35.27811716713937;178.80470708215157;0.9968399411614731;3.2315976464589244;0.402367050424939;8.819529291784843;3
8.33393674961158;0.3651733919126665;0.27919302099517534;14.650076329708071;0.12105125427671923;38.78582332815439;205.30316251942105;0.9980830316251942;2.978484187402895;0.5664253001553683;9.60625954121351;3
9.843829303060236;0.19951692744904362;0.4606082503571225;1.8293371265315432;0.03498748221938339;5.0;31.121650071424497;0.9935779971551013;2.946350497857265;0.2920751066836997;10.002503556123322;3
7.24272090902044;0.4744868577151695;0.22434367983975254;2.4033416994055923;0.04637947430860678;145.10381719436526;301.3257693706375;0.9924961814821659;3.218902126492631;0.3706205256913932;11.0;3
8.510611218407991;0.3754483415901936;0.4037263414225182;1.2674526828450363;0.03501179024267555;5.0;48.90567805859563;0.9930119329750617;2.996037853723971;0.4523115123014527;10.130189268619855;3
6.799112581490103;0.27596805293364374;0.4320070993480792;2.5608341733993027;0.030598580130384165;10.195385423748537;103.80461457625147;0.9912200709934808;3.3981171392433063;0.3860390464144354;11.979751522817228;3
8.460588652386921;0.5679243161216817;0.37190749748205537;14.56416261330751;0.09424274571949413;35.00210232995329;338.7173100113934;0.9997415136775664;3.0061429584368238;0.6519074974820553;10.621597770764499;3
8.570926879951882;0.2990097839735349;0.2300959493196998;14.474112587837546;0.07305430826730824;40.17251973389472;195.22682800120296;0.9978581462400963;3.0448244079831586;0.48581462400962366;9.646325093437591;3
8.896672740084885;0.4781700070466862;0.3223906096907172;6.547629991267819;0.06871103013220155;36.37215136567635;187.0831814978779;0.9972066545198303;3.1588354590297096;0.4206654519830232;8.940542396482751;3
7.2952524488170205;0.3824807836214468;0.3395252448817021;7.1730520031863865;0.03643798040946383;11.704446126025536;62.48545592129362;0.9932548244166972;3.165804069449532;0.45467068566876595;11.070444612602554;3
4.920838162938608;0.2274760451277836;0.2604969992012488;7.872454472840801;0.04626766349839752;57.90060015975024;158.3862272364204;0.9969271317260383;3.3700958194888657;0.4621796357827264;8.6931136182102;3
7.391079648341992;0.41314548746943763;0.34910796483419926;5.294838892496944;0.03567136281326406;9.596247736476162;60.76056632984413;0.9930363384017803;3.1293897336300427;0.48150230153575796;10.859624773647617;3
9.418425428731963;0.27121782114558957;0.4373490899530356;1.3346981799060713;0.03602047269859107;5.0;40.836218411271446;0.9934624778053707;2.942241456075143;0.3648923661221074;9.861207280375714;3
7.287474303024149;0.30999879073054826;0.26500302317362945;4.462483372545038;0.049999637219164464;7.624954652395559;130.87462210329633;0.9952374319785934;3.1887558951885775;0.4912489418892297;9.425039301257183;3
7.326508741775187;0.4653794845896536;0.226893744314897;2.6401334006690065;0.046015179383586145;144.2841536130688;297.7010348666821;0.9925526471955441;3.206516099041929;0.37098482061641386;11.0;3
10.33147605272407;0.23;0.3721329074253075;8.372741240773271;0.038458019125659076;17.360127772407747;119.85316297012301;0.9975758850048331;3.0453840244288233;0.5185316297012301;10.04090734490334;3
6.714043604440874;0.2584261626645239;0.2585956395559127;1.5657990549959824;0.0412106540666131;119.48305231086113;219.21247451584975;0.9948122274722445;3.5391162065583233;0.6208716571134324;9.456174417763494;3
7.754308636147382;0.48701341603168746;0.338805366412675;2.5612081170375838;0.05913422773544583;42.238926717465006;175.13422773544582;0.9968219704712465;3.2821798692106117;0.39647785343493;8.362684554708917;3
8.188951215559138;0.30558009083713433;0.2624309698089021;5.641437883984741;0.04995579695450614;9.121548490445107;132.23756665787198;0.9964248627303909;3.106353545286647;0.5080110606460365;9.196132727752437;3
8.293276078141206;0.4851258901583568;0.36924368104188277;3.7243729942281574;0.059277300651176715;35.075631895811725;187.1092515051057;0.9963159656468847;3.205798282344236;0.39613447843717586;8.93025275832469;3
9.220473174250728;0.23985173578377644;0.44777444770516206;2.4160252477640203;0.03223738165110615;5.0;28.55488954103241;0.9931379810641771;3.023353313769028;0.3085757100933631;10.552523669778768;3
6.8872385489110055;0.3623431293466035;0.24127614510889941;1.7606433675248816;0.04380857823366509;131.6066984237704;258.8308180633926;0.9937297590693062;3.4048901245939707;0.5082949432078462;10.148954195644023;3
6.317951881516243;0.23561675626267825;0.35393172938387474;0.725275403182052;0.04998898387271791;23.662994624239307;110.15748656059826;0.9915719162186867;3.3604515143534472;0.4238215681110539;11.078634587677495;3
9.32292787377814;0.2402854523193402;0.2891436430419793;8.301610638058545;0.037114180927736086;123.84300122436288;208.22836185547217;0.9939771179703373;2.9185544007571145;0.38713630798350557;10.954327628905565;3
7.0351656911095315;0.3812539846929127;0.40278282305225505;4.4727852318969115;0.022596319225483222;5.0;19.55656461045101;0.9915954110760774;3.2933030616864696;0.36642208464710063;12.480736154903354;3
5.569507253424827;0.23417310154794757;0.24643408704109793;3.155299700136746;0.041;93.85525812466122;189.3203711808259;0.9957953502552875;3.491214377178091;0.5440825512602868;8.766924061917903;3
4.370680883119775;0.21738953236367684;0.2320481705974373;4.8576331459699205;0.041;67.72084325201108;161.02806884162666;0.9967448207405691;3.4288754059222284;0.45297174711710286;8.095581294547074;3
10.008258192103595;0.20349628164736516;0.45919474785568865;1.3783894957113771;0.03667584243567066;5.0;35.59326051463472;0.9937552096212662;2.9072884034308983;0.3080936555752095;9.68644201715449;3
4.551120679353723;0.2210770886811221;0.24485510566496518;6.450464151360469;0.043565881887584895;61.02897886700697;157.67523207568024;0.9969029578905731;3.3956916452755115;0.45080371321088375;8.337616037840117;3
6.433044864384907;0.2697903465592898;0.3655241336017755;3.9096172651902346;0.037937103967786934;6.117137995973367;118.30948329977807;0.99297570699396;3.384772060523462;0.45606655323937856;10.731813736823081;3
8.13750056195463;0.30665696498234496;0.2607558322496856;5.563663640163975;0.05018313705182838;9.03779161248428;132.36918460895328;0.9963781981840985;3.1088662516254715;0.5074127972320306;9.188953566784367;3
6.361910100275151;0.2065477525068788;0.3258132029017627;10.231165696601462;0.044601263878783326;38.32738762534394;200.56348316620807;0.9953273876253439;3.126904494986243;0.4465477525068788;10.067261237465607;3
8.859912049012383;0.29870521206387146;0.273562540622116;6.9736644863393416;0.03934820848255486;129.28346908574844;231.36467440142084;0.993586027685204;2.979839088406865;0.37765179151744516;11.0;3
6.253957413565073;0.23;0.35028905757267;0.8002066251922759;0.05083620070882031;23.913282728198993;111.11562302906802;0.9916780455446209;3.365760488934173;0.4311562302906801;10.987474171850966;3
9.137090292112244;0.2387360110197704;0.28696642644744896;8.328097498688775;0.037202238236836736;120.96642644744897;205.42146248033163;0.9940981395084829;2.9262909707887754;0.383033573552551;10.848321322372447;3
6.960231192171943;0.41027873586425256;0.39734874614479615;10.02569683966063;0.13801496222828014;35.61046891063349;213.42556166470584;0.9965770905189819;3.0109653211742087;0.5833718653619904;9.622093782126699;3
9.914050521770482;0.21431271787079648;0.4557055748803882;1.3714111497607764;0.03657116724641164;5.0;36.43066202870682;0.9937084547033972;2.912871080191379;0.31716550531099064;9.714355400956894;3
7.055056501831248;0.4099358359497318;0.3933547213500894;3.846868419676797;0.024658111459964244;5.0;27.417352956553444;0.9917347998456302;3.252407585034108;0.40765657901616015;12.112679565673222;3
7.74127471356825;0.4860159219567538;0.3384063687827015;2.5705180617369647;0.059067728130450255;42.31872624345969;175.06772813045026;0.9968221832699826;3.282685266208578;0.3966374524869194;8.361354562609005;3
6.039648636497811;0.22384446459854715;0.25122671503651317;6.302847185402414;0.039584885664232454;85.22671503651318;175.0427077810362;0.9958434287490503;3.236035136350219;0.4187732849634868;9.06133575182566;3
4.710653335577795;0.21745506411335477;0.23589215387205148;5.433888719416251;0.04060718974186324;69.89215387205148;162.00833079124376;0.9965922664859148;3.3689346664422204;0.4341078461279485;8.294607693602574;3
5.930022170365937;0.24468079813317373;0.4389598226370725;3.377779159856019;0.029208035472585502;5.676115285902873;108.32388471409713;0.9912895982263706;3.512837073511696;0.42427902450389876;11.736406207702462;3
6.374921684738329;0.23573981901598282;0.3436656224631777;8.7760395635224;0.04329101403948608;37.63343775368223;199.2588293299906;0.995164953010843;3.14824765054215;0.4345015663052334;9.95337510147289;3
8.370818321965718;0.23;0.36162938386767346;4.731519740793477;0.044410015808318354;20.511184839697954;115.65175354706939;0.9947399336442718;3.1994357032741223;0.476517535470694;10.496060032400814;3
7.281695590566276;0.37814258898120856;0.33816955905662766;7.438766424900979;0.03654643527546979;12.002697007541913;62.729479369807024;0.993285734053509;3.170955675584815;0.45087476535855747;11.100269700754192;3
8.191637463642849;0.32609894869114253;0.4208669002908572;1.2518607841757223;0.03282661994182856;17.43651481094281;96.56348518905719;0.9911086690029085;3.214303854799144;0.32476795159971467;12.369658489819997;3
4.867767399332251;0.21821042018909736;0.2377050084538337;5.536617145717241;0.04048633276974442;71.70500845383367;163.54925718575862;0.9965037387538378;3.3532232600667746;0.43229499154616635;8.385250422691684;3
8.533583116300369;0.24320895142110974;0.2803731457366707;6.269778762328724;0.0382835805684439;122.23507671838964;210.5671611368878;0.9942548503850054;3.1085818423721334;0.46022378552774373;10.48656777262244;3
6.276973310911604;0.2624458028664284;0.38388549283392903;3.8086297894133905;0.03573374085992852;5.841717607491065;116.01431339575888;0.9925625764112366;3.4205767110261616;0.44964007750812485;10.970511406841077;3
5.989204514363542;0.23526988714091146;0.3974289842682031;2.1755683994552077;0.0394062482899948;13.987214432268235;109.9460225718177;0.9914419033857726;3.4543181942545833;0.43;11.368892099863801;3
10.422996161799711;0.23;0.37262319372392705;8.542707157628033;0.03818019022310802;17.213041882821894;120.04927748957081;0.9977082623054603;3.038193158715737;0.5204927748957081;10.019661605296495;3
7.258988852423734;0.23;0.3556731545665557;2.6666935830726484;0.04778521241228509;22.298053630033284;113.26926182662228;0.9931317517329701;3.2867937330238495;0.45269261826622287;10.754163302115918;3
6.199909142130648;0.24961381207533814;0.31461154062860436;12.79195823896403;0.055614720654031655;47.07769187427913;160.84597911948202;0.9970107632900623;3.2815447516986476;0.5015356659117123;9.922989559741008;3
8.070051480136474;0.528802059205459;0.3040711282784944;10.762798370566149;0.05346700986757649;74.71619046990094;345.6553582187013;0.9973795975980339;3.1106598026484704;0.5381422565569888;11.0;3
7.21954197645731;0.34554045693945035;0.35492722635276414;6.551872795329082;0.05032951647047759;36.507277364723585;193.90956748243704;0.9956717251858744;3.173586259293719;0.4176091604708538;9.502910945889434;3
8.77001104431058;0.3084770604010239;0.2708264230877133;6.719596429573378;0.039739082416040954;130.16293543609214;235.25387003960753;0.9935254422255136;2.9931288021453923;0.377260917583959;11.0;3
6.354901809831621;0.20637254524579055;0.32619281863412053;10.211600885779943;0.044504899885184794;38.318627262289525;200.57516365028064;0.9953186272622895;3.127254909508419;0.44637254524579056;10.068137273771047;3
8.785328866052952;0.4169308763291234;0.290843178715003;9.25699759271151;0.07019561511929398;37.67116322938223;189.8667783486762;0.9974293422678941;3.119865103118533;0.4429342267894097;9.181787456885273;3
8.06810169651709;0.6183869247335171;0.4335840191187431;11.78871913965656;0.19909283250186324;33.60036320184675;260.50026666304854;0.9987322615053297;2.910824697725579;0.713584019118743;9.556276033403527;3
8.943874790252824;0.2577492782777585;0.4420797750934405;2.6763531385855774;0.031017094662880104;5.0;27.415955018688095;0.9929427351460608;3.0575213494393574;0.31589743202271936;10.796581067423979;3
8.607676824749513;0.5259979872174366;0.3734356909966602;2.8964510281596167;0.06189730687291261;34.65643090033398;185.11804677658643;0.9965046060948497;3.2152303047424855;0.38984646350500973;8.762572360133593;3
7.3406749911495;0.4039182989733421;0.29962699964598;9.177815455216473;0.051962699964598;163.19555589744067;403.5241552602047;0.9965940391753603;3.2414920014160797;0.635037300035402;10.7481349982299;3
6.807661077897373;0.21769152694743435;0.30166835828055893;11.475553842463501;0.05073033982108889;38.88457634737172;199.82056487017104;0.9958845763473717;3.1046169461051316;0.4576915269474343;10.011542365262828;3
5.802879126026928;0.24010364853696942;0.43997696699178457;3.4972936215346877;0.029004606601643085;5.014971455340026;108.98502854465997;0.9912997696699178;3.529619955364445;0.42987331845481513;11.70080615528754;3
9.060603238860036;0.56833178137302;0.36883758434367697;2.5586545210724516;0.06652529014853285;34.459628879966246;182.9849190284991;0.9968787935222799;3.216211133601013;0.38787935222799275;8.585359649136588;3
6.292450545042994;0.2512154902026672;0.3185267538287421;13.147886711703826;0.05629098475223727;46.29464923425158;161.0239433558519;0.9970168140740989;3.2751380391893314;0.5043830936936307;10.011971677925956;3
6.897380611162501;0.44339754056737535;0.22607858166512496;2.1823574499537486;0.047;175.3732629093435;334.34706902096855;0.9925499383477397;3.2805238777674997;0.4247072349861245;10.898690305581251;3
8.372247902358167;0.5408899160943267;0.3302614848710412;13.492639384635448;0.055481652682387785;52.3536552254956;357.54175082608793;0.9989308725654386;3.0703669463522445;0.5905229697420824;11.0;3
6.115640887356217;0.26181434293332123;0.2506256354942487;2.9791428900224606;0.04706256354942487;287.4140140220795;439.5401579117272;0.9931835442303998;3.4374974580230053;0.6399374364505751;10.503128177471243;3
7.216717670911529;0.4946687068364612;0.2301155314789992;3.0543496272341493;0.04777811780607687;137.86289235254682;312.0908950558535;0.9929991507106791;3.224437643878463;0.3902310629579985;11.0;3
6.9729178416991475;0.24898919317889204;0.26303242046332387;2.2525107406700275;0.04059567727155682;119.05594375160938;215.19135454311365;0.9948039733519948;3.484297556627983;0.6047298294723011;9.561729091377273;3
6.298689792158988;0.28304801589044265;0.25794759168635956;3.905370348324481;0.04779475916863595;268.8528550750786;434.1585201105257;0.9936931523813707;3.408209633254562;0.6392052408313641;10.539737958431799;3
7.599340398621548;0.3179207823544327;0.2432343385597713;4.750165718846525;0.05256105405260246;8.161716927988566;133.74587339887512;0.9958900994313079;3.135148492160343;0.501155120914204;9.113861450970449;3
8.609861034396452;0.3258846701742987;0.2659522923511964;6.266998575468235;0.040435386806971944;131.72962031568687;242.18209872937086;0.9934175150449194;3.0168031514370464;0.37656461319302803;11.0;3
6.736958273338144;0.25556944158753064;0.3678986091112714;0.8150624871438878;0.04639750051424448;22.46583350474816;107.1645837618704;0.9914721527920624;3.326531949301198;0.40187361425371626;11.35797218222543;3
5.69165138121768;0.24081704313645985;0.29310832766690187;10.837120696991075;0.051900529324283046;51.378334466619634;159.86856034849555;0.9969775310518488;3.3167318274541606;0.4858969655759286;9.43428017424777;3
6.200334668888761;0.2544120480799954;0.43679732264888993;3.1236854112445647;0.02964053547022202;7.0817402782215595;106.91825972177844;0.9912679732264889;3.4771558237066835;0.4123852745688945;11.812093707288852;3
10.079720554602222;0.18425337587867985;0.46546483494769275;1.6073218309626156;0.036028178917362735;5.0;32.09296698953855;0.9937445086267781;2.9172109903138432;0.2858309264958236;9.794364216527452;3
8.454960289902232;0.5061448376872903;0.37139947053202976;3.2986045699241195;0.06062466908251861;34.860052946797026;186.08525149728587;0.9964129761739413;3.210648808697067;0.39290079420195534;8.844021178718808;3
7.224549930803598;0.4317278482461769;0.38609071725127436;3.0236146218110953;0.027563713099490253;5.0;36.618424815052464;0.9919914613237883;3.189452882844378;0.44881926890944523;11.57998593176012;3
7.51902035703381;0.2928104931920862;0.3939673452344603;0.9826472193643877;0.03969411122542449;20.23137040847483;101.57842602118707;0.9912859475340395;3.2632221615734536;0.3609084574887052;11.879346904689207;3
7.426265392867137;0.413846785572588;0.3030506157146855;9.610902887907717;0.05230506157146855;154.51668916327222;401.0077974497061;0.9968323228537421;3.227797537141258;0.6346949384285314;10.765253078573428;3
8.141003350686868;0.3065836507995772;0.260869876533991;5.568958553363869;0.05016765961324408;9.043493826699551;132.36022398661498;0.9963813751320183;3.1086951851990134;0.5074535273335682;9.189442328002817;3
7.392849911359142;0.3224404159279929;0.3444041592799285;8.59619031092704;0.036779792036003574;16.48808318559857;73.32124778397855;0.9930654918587218;3.230238336288029;0.3804766725760572;11.719637433519356;3
6.810609493951257;0.28755809383300035;0.32110476541749916;4.153923790203755;0.043267428149900096;6.783428518737512;123.8619043228126;0.9939751427781063;3.2981542925641234;0.4716133321038753;10.15436195042749;3
6.822029963926796;0.3232179783560777;0.2477970036073204;1.6872837094176456;0.042830449458901944;127.04209747487573;243.9143542482546;0.9941373127254575;3.455426777956733;0.5506805234475826;9.888119855707185;3
6.335548309086932;0.22526705917830256;0.25464094202792614;6.496320048249148;0.03935727053147159;88.64094202792614;177.94480072373722;0.9956767006643029;3.2064451690913067;0.41535905797207384;9.232047101396306;3
6.135335627742814;0.2557805001290736;0.40054874967731596;3.716981876774762;0.033734150038722086;5.591768754840261;113.9314062903355;0.9921876531322603;3.453070061870766;0.4438079376129394;11.187133745805106;3
8.058149809951884;0.5102665670881543;0.3481066268352617;2.344178707177226;0.060684437805876956;40.37867463294765;176.68443780587697;0.9968170097990212;3.270398272675335;0.39275734926589534;8.39368875611754;3
6.577291081329189;0.24828207513860864;0.2585274929759503;1.7242466645125514;0.041;115.82494557297632;213.10406951936886;0.9949971854635873;3.543619136229118;0.6206741221810184;9.331283005544346;3
9.062261916660912;0.5692440541635015;0.36930754305392505;2.5182933612511444;0.06650317444452118;34.440277638956026;182.9434520834772;0.9968754761666782;3.216791670831319;0.3875476166678176;8.58176584723469;3
7.755760919002128;0.4152489194702767;0.36207681225336175;5.139829579961061;0.05479800765835108;35.792318774663826;190.51351417965319;0.9959934565514013;3.189672827570064;0.40688478161995745;9.216927509865531;3
6.291211403060579;0.2631158307322626;0.38221042316934356;3.8178426725686103;0.03593474921967878;5.866843652459846;116.22369710383205;0.9926002654786897;3.4173103251802197;0.45022635189072974;10.948735501201465;3
7.056827483581918;0.4338911626533577;0.4037884989054612;10.084727906633393;0.14890887731507182;35.34214587893912;214.82084142951658;0.9967541837199002;2.9964758774627125;0.599471247263653;9.568429175787823;3
6.711999155963889;0.2584769084686058;0.33627688736770306;14.76153521524573;0.059356916908966884;42.744622526459395;161.83076760762287;0.9970442460986592;3.246092366125577;0.5172922817219658;10.415383803811434;3
10.119182050155691;0.18169998498992593;0.46627727750320536;1.5701815998534676;0.03620227375068687;5.0;32.25545550064108;0.9937723638001099;2.912336334980768;0.28478635749587883;9.759545249862626;3
8.651278913485342;0.525618278891375;0.3721961550171364;4.233797681716473;0.06482942325257046;35.560768996572726;178.0980775085682;0.9968487740311429;3.231950961245716;0.4073134574400227;8.890192249143182;3
10.88299742987862;0.23;0.3750874862314926;9.396995226917433;0.0367837578021542;16.47375413055222;121.03499449259704;0.9983736212825031;3.0020502019381086;0.5303499449259704;9.91287559663532;3
6.860282568147711;0.3461695408886263;0.24397174318522896;1.7303178891661743;0.04340423852221566;129.71977977033973;252.66463746378878;0.9938982339490768;3.425781009685524;0.5258163307039881;10.041130272590841;3
7.5203817796418395;0.34985764955258686;0.41277256605144963;4.016111266219445;0.024736978439596352;5.0;21.554513210289926;0.9919379165503355;3.233364603691302;0.3535781293624219;12.05260431208073;3
6.028722363015149;0.2342819409246213;0.38853746832159164;1.898943458893962;0.04157972996583316;15.864312243219544;110.14361181507574;0.9914715417722614;3.4385110547939406;0.43;11.29973586472349;3
10.089957167995747;0.23;0.37083905625712005;7.924206169134957;0.03919120145429863;17.74828312286398;119.33562250284803;0.9972265451894224;3.064360508228906;0.5133562250284803;10.09697422885813;3
7.297828707789975;0.3833051864927922;0.3397828707789976;7.122557327316476;0.036417370337680194;11.647768428620534;62.43908325978044;0.9932489505462389;3.1648250910398095;0.4553920381811932;11.064776842862054;3
8.711672887309907;0.5395174753502879;0.3748223051641321;2.62259473008391;0.06276394072758257;34.51776948358679;184.45940504703725;0.9965670037323859;3.2183501866192974;0.38776654225380186;8.707107793434716;3
7.467212598531566;0.5046885039412626;0.25182509187273566;5.317153806735142;0.04944808399021044;119.32626770866415;321.9436955422416;0.994285024672462;3.1910383201957915;0.4336501837454714;11.0;3
10.028802362784386;0.26707157845335006;0.32233310018367767;8.422608222813606;0.04182622211792946;12.116655009183884;127.5309706998539;0.9980935649336882;3.0165003497244838;0.5294046786370278;9.452856143644333;3
8.915644537799466;0.2903702306041972;0.286090752393471;6.739927789696868;0.046744826460886076;10.30453761967355;130.378583740513;0.9970839566738181;3.0708638714097938;0.5164609829976682;9.297531795972018;3
8.18895188191302;0.2522237970478255;0.22684843972971144;15.33165733700718;0.06972308837630402;40.61118985239128;197.51841353014495;0.9976111898523913;3.0355524059043493;0.4922237970478255;9.838881014760872;3
6.190715326633443;0.2705229778894795;0.25362861306533774;3.359019552765225;0.04736286130653378;279.80146587936883;437.33296939697675;0.9933925514693476;3.4254855477386488;0.6396371386934663;10.518143065326688;3
8.495060224467858;0.5458024089787143;0.340905219453881;14.602044027692983;0.056300401496452386;43.265543389378514;362.3723688290691;0.9995613091522684;3.0539919700709524;0.6118104389077621;11.0;3
7.988044185187297;0.43045851352687314;0.36066163800325735;8.126697173900645;0.06309924570048861;37.86767239934853;172.33081900162867;0.9969208647624797;3.2348345904991858;0.4476842669885993;9.466918099837132;3
9.84326616789447;0.19955336560682843;0.4605966563978273;1.8298671360993224;0.03498499779953442;5.0;31.119331279565465;0.9935775996479255;2.9464200616130363;0.2920900132027935;10.003000440093114;3
4.83770559121733;0.26380399932785686;0.24952159973114277;4.644496006273336;0.04425359995519046;60.095680053771446;160.25359995519045;0.9968695884801434;3.3952726403405524;0.4321913601075429;8.06507199910381;3
8.389440528635914;0.525575101321766;0.34157762114543655;14.484569074897726;0.05615776211454366;56.85073039631831;372.69044845810413;0.9995138024317224;3.0736895154182537;0.6308422378854563;10.957888105727182;3
6.92378100360195;0.23;0.35387739823358183;2.044164720975049;0.048802807667636935;22.836780529925438;112.55095929343275;0.9926468975230671;3.313131492574133;0.4455095929343275;10.83197940987812;3
7.003449126468796;0.4033006019745595;0.39556646600848017;4.097532814294419;0.023773413596607933;5.0;24.61580972259179;0.9916566515343671;3.2715760387401613;0.3951233592852791;12.274874173955212;3
8.692601771332473;0.36593097423286064;0.2645705018775343;11.513356897576468;0.07143197638223368;38.75297933445447;192.18495571668817;0.9976147964573351;3.087410619966366;0.46147964573350525;9.382696162112973;3
7.4339088873994985;0.4586454283799355;0.3771181905400215;2.006728261202437;0.0311527237839914;5.0;47.983625315972766;0.9923084906009193;3.111690984680186;0.4996635869398782;10.922000639601578;3
6.567588996687308;0.31429953252356424;0.3711725997791539;9.785748831308911;0.09373364795973532;36.70114167586859;207.75406328548334;0.9958572464939267;3.069861650496904;0.5179314994478847;9.840228335173718;3
8.01369012409176;0.5679962547418853;0.4126291149617667;11.661107824856426;0.21178779817400134;34.515868321223465;221.315493795412;0.9982431549379541;2.89842253102294;0.694523950363296;9.232638478107052;3
7.002185212199613;0.22255463030499037;0.2911316343391876;12.018600384057255;0.05340504666774469;39.127731515249515;199.49635797966732;0.9961277315152495;3.0948907393900194;0.46255463030499033;9.987226848475048;3
7.368814726918439;0.231720368172961;0.2712725356252513;13.042107779313973;0.058446202495128524;39.586018408648044;198.88530878846927;0.996586018408648;3.076559263654078;0.471720368172961;9.941398159135195;3
9.248707491839184;0.25644483784356686;0.28539544540380124;8.072434216067261;0.037657793513742675;125.48003540592102;214.54504546173962;0.9938480420053699;2.922364979467251;0.3793422064862573;11.0;3
8.170677823276568;0.30596255718723464;0.2618360221531906;5.613815314255277;0.05003653985063842;9.09180110765953;132.28431254510645;0.9964082891885532;3.1072459667702144;0.5077985793404253;9.193582952085102;3
5.526462957748072;0.2379580127302551;0.2861195866739569;10.201780606723354;0.05069338315277437;52.77608266520862;159.55089030336168;0.9969667302703142;3.3281679490789795;0.4808142448537869;9.275445151680838;3
8.766751812054286;0.2423453636590582;0.28296390902282537;6.869972256954552;0.03793814546362328;122.71004998751799;209.87629092724657;0.9941728095476106;3.0524486378387827;0.438634091476455;10.624741814550688;3
6.701483534053164;0.2582949073201509;0.33583199567148003;14.721090515589093;0.05928007197961928;42.83360086570399;161.81054525779456;0.997043558538765;3.2468203707193966;0.5169687241247127;10.405272628897274;3
6.8384248983162585;0.33305493898975536;0.24615751016837412;1.7057280106057913;0.043076373474743884;128.18974288213812;247.66469548984423;0.9940348443855234;3.4427207038048993;0.5400238160944317;9.953699593265036;3
